"Row","Col","Sample","Plate"
"D","8","D2570","D2511-D2606"
"E","8","D2571","D2511-D2606"
"F","8","D2572","D2511-D2606"
"G","8","D2573","D2511-D2606"
"H","8","D2574","D2511-D2606"
"A","9","D2575","D2511-D2606"
"B","9","D2576","D2511-D2606"
"C","9","D2577","D2511-D2606"
"D","9","D2578","D2511-D2606"
"E","9","D2579","D2511-D2606"
"F","9","D2580","D2511-D2606"
"G","9","D2581","D2511-D2606"
"H","9","D2582","D2511-D2606"
"A","10","D2583","D2511-D2606"
"B","10","D2584","D2511-D2606"
"C","10","D2585","D2511-D2606"
"D","10","D2586","D2511-D2606"
"E","10","D2587","D2511-D2606"
"F","10","D2588","D2511-D2606"
"G","10","D2589","D2511-D2606"
"H","10","D2590","D2511-D2606"
"A","11","D2591","D2511-D2606"
"B","11","D2592","D2511-D2606"
"C","11","D2593","D2511-D2606"
"D","11","D2594","D2511-D2606"
"E","11","D2595","D2511-D2606"
"F","11","D2596","D2511-D2606"
"G","11","D2597","D2511-D2606"
"H","11","D2598","D2511-D2606"
"A","12","D2599","D2511-D2606"
"B","12","D2600","D2511-D2606"
"C","12","D2601","D2511-D2606"
"D","12","D2602","D2511-D2606"
"E","12","D2603","D2511-D2606"
"F","12","D2604","D2511-D2606"
"G","12","D2605","D2511-D2606"
"H","12","D2606","D2511-D2606"
"A","1","D2607","D2607-D2702"
"B","1","D2608","D2607-D2702"
"C","1","D2609","D2607-D2702"
"D","1","D2610","D2607-D2702"
"E","1","D2611","D2607-D2702"
"F","1","D2612","D2607-D2702"
"G","1","D2613","D2607-D2702"
"H","1","D2614","D2607-D2702"
"A","2","D2615","D2607-D2702"
"B","2","D2616","D2607-D2702"
"C","2","D2617","D2607-D2702"
"D","2","D2618","D2607-D2702"
"E","2","D2619","D2607-D2702"
"F","2","D2620","D2607-D2702"
"G","2","D2621","D2607-D2702"
"H","2","D2622","D2607-D2702"
"A","3","D2623","D2607-D2702"
"B","3","D2624","D2607-D2702"
"C","3","D2625","D2607-D2702"
"D","3","D2626","D2607-D2702"
"E","3","D2627","D2607-D2702"
"F","3","D2628","D2607-D2702"
"G","3","D2629","D2607-D2702"
"H","3","D2630","D2607-D2702"
"A","4","D2631","D2607-D2702"
"B","4","D2632","D2607-D2702"
"C","4","D2633","D2607-D2702"
"D","4","D2634","D2607-D2702"
"E","4","D2635","D2607-D2702"
"F","4","D2636","D2607-D2702"
"G","4","D2637","D2607-D2702"
"H","4","D2638","D2607-D2702"
"A","5","D2639","D2607-D2702"
"B","5","D2640","D2607-D2702"
"C","5","D2641","D2607-D2702"
"D","5","D2642","D2607-D2702"
"E","5","D2643","D2607-D2702"
"F","5","D2644","D2607-D2702"
"G","5","D2645","D2607-D2702"
"H","5","D2646","D2607-D2702"
"A","6","D2647","D2607-D2702"
"B","6","D2648","D2607-D2702"
"C","6","D2649","D2607-D2702"
"D","6","D2650","D2607-D2702"
"E","6","D2651","D2607-D2702"
"F","6","D2652","D2607-D2702"
"G","6","D2653","D2607-D2702"
"H","6","D2654","D2607-D2702"
"A","7","D2655","D2607-D2702"
"B","7","D2656","D2607-D2702"
"C","7","D2657","D2607-D2702"
"D","7","D2658","D2607-D2702"
"E","7","D2659","D2607-D2702"
"F","7","D2660","D2607-D2702"
"G","7","D2661","D2607-D2702"
"H","7","D2662","D2607-D2702"
"A","8","D2663","D2607-D2702"
"B","8","D2664","D2607-D2702"
"C","8","D2665","D2607-D2702"
"D","8","D2666","D2607-D2702"
"E","8","D2667","D2607-D2702"
"F","8","D2668","D2607-D2702"
"G","8","D2669","D2607-D2702"
"H","8","D2670","D2607-D2702"
"A","9","D2671","D2607-D2702"
"B","9","D2672","D2607-D2702"
"C","9","D2673","D2607-D2702"
"D","9","D2674","D2607-D2702"
"E","9","D2675","D2607-D2702"
"F","9","D2676","D2607-D2702"
"G","9","D2677","D2607-D2702"
"H","9","D2678","D2607-D2702"
"A","10","D2679","D2607-D2702"
"B","10","D2680","D2607-D2702"
"C","10","D2681","D2607-D2702"
"D","10","D2682","D2607-D2702"
"E","10","D2683","D2607-D2702"
"F","10","D2684","D2607-D2702"
"G","10","D2685","D2607-D2702"
"H","10","D2686","D2607-D2702"
"A","11","D2687","D2607-D2702"
"B","11","D2688","D2607-D2702"
"C","11","D2689","D2607-D2702"
"D","11","D2690","D2607-D2702"
"E","11","D2691","D2607-D2702"
"F","11","D2692","D2607-D2702"
"G","11","D2693","D2607-D2702"
"H","11","D2694","D2607-D2702"
"A","12","D2695","D2607-D2702"
"B","12","D2696","D2607-D2702"
"C","12","D2697","D2607-D2702"
"D","12","D2698","D2607-D2702"
"E","12","D2699","D2607-D2702"
"F","12","D2700","D2607-D2702"
"G","12","D2701","D2607-D2702"
"H","12","D2702","D2607-D2702"
"A","1","D2704","D2704-D2711"
"B","1","D2705","D2704-D2711"
"C","1","D2706","D2704-D2711"
"D","1","D2707","D2704-D2711"
"E","1","D2708","D2704-D2711"
"F","1","D2709","D2704-D2711"
"G","1","D2710","D2704-D2711"
"H","1","D2711","D2704-D2711"
"A","1","D2712","D2712-D2807"
"B","1","D2713","D2712-D2807"
"C","1","D2714","D2712-D2807"
"D","1","D2715","D2712-D2807"
"E","1","D2716","D2712-D2807"
"F","1","D2717","D2712-D2807"
"G","1","D2718","D2712-D2807"
"H","1","D2719","D2712-D2807"
"A","2","D2720","D2712-D2807"
"B","2","D2721","D2712-D2807"
"C","2","D2722","D2712-D2807"
"D","2","D2723","D2712-D2807"
"E","2","D2724","D2712-D2807"
"F","2","D2725","D2712-D2807"
"G","2","D2726","D2712-D2807"
"H","2","D2727","D2712-D2807"
"A","3","D2728","D2712-D2807"
"B","3","D2729","D2712-D2807"
"C","3","D2730","D2712-D2807"
"D","3","D2731","D2712-D2807"
"E","3","D2732","D2712-D2807"
"F","3","D2733","D2712-D2807"
"G","3","D2734","D2712-D2807"
"H","3","D2735","D2712-D2807"
"A","4","D2736","D2712-D2807"
"B","4","D2737","D2712-D2807"
"C","4","D2738","D2712-D2807"
"D","4","D2739","D2712-D2807"
"E","4","D2740","D2712-D2807"
"F","4","D2741","D2712-D2807"
"G","4","D2742","D2712-D2807"
"H","4","D2743","D2712-D2807"
"A","5","D2744","D2712-D2807"
"B","5","D2745","D2712-D2807"
"C","5","D2746","D2712-D2807"
"D","5","D2747","D2712-D2807"
"E","5","D2748","D2712-D2807"
"F","5","D2749","D2712-D2807"
"G","5","D2750","D2712-D2807"
"H","5","D2751","D2712-D2807"
"A","6","D2752","D2712-D2807"
"B","6","D2753","D2712-D2807"
"C","6","D2754","D2712-D2807"
"D","6","D2755","D2712-D2807"
"E","6","D2756","D2712-D2807"
"F","6","D2757","D2712-D2807"
"G","6","D2758","D2712-D2807"
"H","6","D2759","D2712-D2807"
"A","7","D2760","D2712-D2807"
"B","7","D2761","D2712-D2807"
"C","7","D2762","D2712-D2807"
"D","7","D2763","D2712-D2807"
"E","7","D2764","D2712-D2807"
"F","7","D2765","D2712-D2807"
"G","7","D2766","D2712-D2807"
"H","7","D2767","D2712-D2807"
"A","8","D2768","D2712-D2807"
"B","8","D2769","D2712-D2807"
"C","8","D2770","D2712-D2807"
"D","8","D2771","D2712-D2807"
"E","8","D2772","D2712-D2807"
"F","8","D2773","D2712-D2807"
"G","8","D2774","D2712-D2807"
"H","8","D2775","D2712-D2807"
"A","9","D2776","D2712-D2807"
"B","9","D2777","D2712-D2807"
"C","9","D2778","D2712-D2807"
"D","9","D2779","D2712-D2807"
"E","9","D2780","D2712-D2807"
"F","9","D2781","D2712-D2807"
"G","9","D2782","D2712-D2807"
"H","9","D2783","D2712-D2807"
"A","10","D2784","D2712-D2807"
"B","10","D2785","D2712-D2807"
"C","10","D2786","D2712-D2807"
"D","10","D2787","D2712-D2807"
"E","10","D2788","D2712-D2807"
"F","10","D2789","D2712-D2807"
"G","10","D2790","D2712-D2807"
"H","10","D2791","D2712-D2807"
"A","11","D2792","D2712-D2807"
"B","11","D2793","D2712-D2807"
"C","11","D2794","D2712-D2807"
"D","11","D2795","D2712-D2807"
"E","11","D2796","D2712-D2807"
"F","11","D2797","D2712-D2807"
"G","11","D2798","D2712-D2807"
"H","11","D2799","D2712-D2807"
"A","12","D2800","D2712-D2807"
"B","12","D2801","D2712-D2807"
"C","12","D2802","D2712-D2807"
"D","12","D2803","D2712-D2807"
"E","12","D2804","D2712-D2807"
"F","12","D2805","D2712-D2807"
"G","12","D2806","D2712-D2807"
"H","12","D2807","D2712-D2807"
"A","1","D2808","D2808-D2903"
"B","1","D2809","D2808-D2903"
"C","1","D2810","D2808-D2903"
"D","1","D2811","D2808-D2903"
"E","1","D2812","D2808-D2903"
"F","1","D2813","D2808-D2903"
"G","1","D2814","D2808-D2903"
"H","1","D2815","D2808-D2903"
"A","2","D2816","D2808-D2903"
"B","2","D2817","D2808-D2903"
"C","2","D2818","D2808-D2903"
"D","2","D2819","D2808-D2903"
"E","2","D2820","D2808-D2903"
"F","2","D2821","D2808-D2903"
"G","2","D2822","D2808-D2903"
"H","2","D2823","D2808-D2903"
"A","3","D2824","D2808-D2903"
"B","3","D2825","D2808-D2903"
"C","3","D2826","D2808-D2903"
"D","3","D2827","D2808-D2903"
"E","3","D2828","D2808-D2903"
"F","3","D2829","D2808-D2903"
"G","3","D2830","D2808-D2903"
"H","3","D2831","D2808-D2903"
"A","4","D2832","D2808-D2903"
"B","4","D2833","D2808-D2903"
"C","4","D2834","D2808-D2903"
"D","4","D2835","D2808-D2903"
"E","4","D2836","D2808-D2903"
"F","4","D2837","D2808-D2903"
"G","4","D2838","D2808-D2903"
"H","4","D2839","D2808-D2903"
"A","5","D2840","D2808-D2903"
"B","5","D2841","D2808-D2903"
"C","5","D2842","D2808-D2903"
"D","5","D2843","D2808-D2903"
"E","5","D2844","D2808-D2903"
"F","5","D2845","D2808-D2903"
"G","5","D2846","D2808-D2903"
"H","5","D2847","D2808-D2903"
"A","6","D2848","D2808-D2903"
"B","6","D2849","D2808-D2903"
"C","6","D2850","D2808-D2903"
"D","6","D2851","D2808-D2903"
"E","6","D2852","D2808-D2903"
"F","6","D2853","D2808-D2903"
"G","6","D2854","D2808-D2903"
"H","6","D2855","D2808-D2903"
"A","7","D2856","D2808-D2903"
"B","7","D2857","D2808-D2903"
"C","7","D2858","D2808-D2903"
"D","7","D2859","D2808-D2903"
"E","7","D2860","D2808-D2903"
"F","7","D2861","D2808-D2903"
"G","7","D2862","D2808-D2903"
"H","7","D2863","D2808-D2903"
"A","8","D2864","D2808-D2903"
"B","8","D2865","D2808-D2903"
"C","8","D2866","D2808-D2903"
"D","8","D2867","D2808-D2903"
"E","8","D2868","D2808-D2903"
"F","8","D2869","D2808-D2903"
"G","8","D2870","D2808-D2903"
"H","8","D2871","D2808-D2903"
"A","9","D2872","D2808-D2903"
"B","9","D2873","D2808-D2903"
"C","9","D2874","D2808-D2903"
"D","9","D2875","D2808-D2903"
"E","9","D2876","D2808-D2903"
"F","9","D2877","D2808-D2903"
"G","9","D2878","D2808-D2903"
"H","9","D2879","D2808-D2903"
"A","10","D2880","D2808-D2903"
"B","10","D2881","D2808-D2903"
"C","10","D2882","D2808-D2903"
"D","10","D2883","D2808-D2903"
"E","10","D2884","D2808-D2903"
"F","10","D2885","D2808-D2903"
"G","10","D2886","D2808-D2903"
"H","10","D2887","D2808-D2903"
"A","11","D2888","D2808-D2903"
"B","11","D2889","D2808-D2903"
"C","11","D2890","D2808-D2903"
"D","11","D2891","D2808-D2903"
"E","11","D2892","D2808-D2903"
"F","11","D2893","D2808-D2903"
"G","11","D2894","D2808-D2903"
"H","11","D2895","D2808-D2903"
"A","12","D2896","D2808-D2903"
"B","12","D2897","D2808-D2903"
"C","12","D2898","D2808-D2903"
"D","12","D2899","D2808-D2903"
"E","12","D2900","D2808-D2903"
"F","12","D2901","D2808-D2903"
"G","12","D2902","D2808-D2903"
"H","12","D2903","D2808-D2903"
"A","1","D2904","D2904-D2999"
"B","1","D2905","D2904-D2999"
"C","1","D2906","D2904-D2999"
"D","1","D2907","D2904-D2999"
"E","1","D2908","D2904-D2999"
"F","1","D2909","D2904-D2999"
"G","1","D2910","D2904-D2999"
"H","1","D2911","D2904-D2999"
"A","2","D2912","D2904-D2999"
"B","2","D2913","D2904-D2999"
"C","2","D2914","D2904-D2999"
"D","2","D2915","D2904-D2999"
"E","2","D2916","D2904-D2999"
"F","2","D2917","D2904-D2999"
"G","2","D2918","D2904-D2999"
"H","2","D2919","D2904-D2999"
"A","3","D2920","D2904-D2999"
"B","3","D2921","D2904-D2999"
"C","3","D2922","D2904-D2999"
"D","3","D2923","D2904-D2999"
"E","3","D2924","D2904-D2999"
"F","3","D2925","D2904-D2999"
"G","3","D2926","D2904-D2999"
"H","3","D2927","D2904-D2999"
"A","4","D2928","D2904-D2999"
"B","4","D2929","D2904-D2999"
"C","4","D2930","D2904-D2999"
"D","4","D2931","D2904-D2999"
"E","4","D2932","D2904-D2999"
"F","4","D2933","D2904-D2999"
"G","4","D2934","D2904-D2999"
"H","4","D2935","D2904-D2999"
"A","5","D2936","D2904-D2999"
"B","5","D2937","D2904-D2999"
"C","5","D2938","D2904-D2999"
"D","5","D2939","D2904-D2999"
"E","5","D2940","D2904-D2999"
"F","5","D2941","D2904-D2999"
"G","5","D2942","D2904-D2999"
"H","5","D2943","D2904-D2999"
"A","6","D2944","D2904-D2999"
"B","6","D2945","D2904-D2999"
"C","6","D2946","D2904-D2999"
"D","6","D2947","D2904-D2999"
"E","6","D2948","D2904-D2999"
"F","6","D2949","D2904-D2999"
"G","6","D2950","D2904-D2999"
"H","6","D2951","D2904-D2999"
"A","7","D2952","D2904-D2999"
"B","7","D2953","D2904-D2999"
"C","7","D2954","D2904-D2999"
"D","7","D2955","D2904-D2999"
"E","7","D2956","D2904-D2999"
"F","7","D2957","D2904-D2999"
"G","7","D2958","D2904-D2999"
"H","7","D2959","D2904-D2999"
"A","8","D2960","D2904-D2999"
"B","8","D2961","D2904-D2999"
"C","8","D2962","D2904-D2999"
"D","8","D2963","D2904-D2999"
"E","8","D2964","D2904-D2999"
"F","8","D2965","D2904-D2999"
"G","8","D2966","D2904-D2999"
"H","8","D2967","D2904-D2999"
"A","9","D2968","D2904-D2999"
"B","9","D2969","D2904-D2999"
"C","9","D2970","D2904-D2999"
"D","9","D2971","D2904-D2999"
"E","9","D2972","D2904-D2999"
"F","9","D2973","D2904-D2999"
"G","9","D2974","D2904-D2999"
"H","9","D2975","D2904-D2999"
"A","10","D2976","D2904-D2999"
"B","10","D2977","D2904-D2999"
"C","10","D2978","D2904-D2999"
"D","10","D2979","D2904-D2999"
"E","10","D2980","D2904-D2999"
"F","10","D2981","D2904-D2999"
"G","10","D2982","D2904-D2999"
"H","10","D2983","D2904-D2999"
"A","11","D2984","D2904-D2999"
"B","11","D2985","D2904-D2999"
"C","11","D2986","D2904-D2999"
"D","11","D2987","D2904-D2999"
"E","11","D2988","D2904-D2999"
"F","11","D2989","D2904-D2999"
"G","11","D2990","D2904-D2999"
"H","11","D2991","D2904-D2999"
"A","12","D2992","D2904-D2999"
"B","12","D2993","D2904-D2999"
"C","12","D2994","D2904-D2999"
"D","12","D2995","D2904-D2999"
"E","12","D2996","D2904-D2999"
"F","12","D2997","D2904-D2999"
"G","12","D2998","D2904-D2999"
"H","12","D2999","D2904-D2999"
"A","1","D3000","D3000-D3095"
"B","1","D3001","D3000-D3095"
"C","1","D3002","D3000-D3095"
"D","1","D3003","D3000-D3095"
"E","1","D3004","D3000-D3095"
"F","1","D3005","D3000-D3095"
"G","1","D3006","D3000-D3095"
"H","1","D3007","D3000-D3095"
"A","2","D3008","D3000-D3095"
"B","2","D3009","D3000-D3095"
"C","2","D3010","D3000-D3095"
"D","2","D3011","D3000-D3095"
"E","2","D3012","D3000-D3095"
"F","2","D3013","D3000-D3095"
"G","2","D3014","D3000-D3095"
"H","2","D3015","D3000-D3095"
"A","3","D3016","D3000-D3095"
"B","3","D3017","D3000-D3095"
"C","3","D3018","D3000-D3095"
"D","3","D3019","D3000-D3095"
"E","3","D3020","D3000-D3095"
"F","3","D3021","D3000-D3095"
"G","3","D3022","D3000-D3095"
"H","3","D3023","D3000-D3095"
"A","4","D3024","D3000-D3095"
"B","4","D3025","D3000-D3095"
"C","4","D3026","D3000-D3095"
"D","4","D3027","D3000-D3095"
"E","4","D3028","D3000-D3095"
"F","4","D3029","D3000-D3095"
"G","4","D3030","D3000-D3095"
"H","4","D3031","D3000-D3095"
"A","5","D3032","D3000-D3095"
"B","5","D3033","D3000-D3095"
"C","5","D3034","D3000-D3095"
"D","5","D3035","D3000-D3095"
"E","5","D3036","D3000-D3095"
"F","5","D3037","D3000-D3095"
"G","5","D3038","D3000-D3095"
"H","5","D3039","D3000-D3095"
"A","6","D3040","D3000-D3095"
"B","6","D3041","D3000-D3095"
"C","6","D3042","D3000-D3095"
"D","6","D3043","D3000-D3095"
"E","6","D3044","D3000-D3095"
"F","6","D3045","D3000-D3095"
"G","6","D3046","D3000-D3095"
"H","6","D3047","D3000-D3095"
"A","7","D3048","D3000-D3095"
"B","7","D3049","D3000-D3095"
"C","7","D3050","D3000-D3095"
"D","7","D3051","D3000-D3095"
"E","7","D3052","D3000-D3095"
"F","7","D3053","D3000-D3095"
"G","7","D3054","D3000-D3095"
"H","7","D3055","D3000-D3095"
"A","8","D3056","D3000-D3095"
"B","8","D3057","D3000-D3095"
"C","8","D3058","D3000-D3095"
"D","8","D3059","D3000-D3095"
"E","8","D3060","D3000-D3095"
"F","8","D3061","D3000-D3095"
"G","8","D3062","D3000-D3095"
"H","8","D3063","D3000-D3095"
"A","9","D3064","D3000-D3095"
"B","9","D3065","D3000-D3095"
"C","9","D3066","D3000-D3095"
"D","9","D3067","D3000-D3095"
"E","9","D3068","D3000-D3095"
"F","9","D3069","D3000-D3095"
"G","9","D3070","D3000-D3095"
"H","9","D3071","D3000-D3095"
"A","10","D3072","D3000-D3095"
"B","10","D3073","D3000-D3095"
"C","10","D3074","D3000-D3095"
"D","10","D3075","D3000-D3095"
"E","10","D3076","D3000-D3095"
"F","10","D3077","D3000-D3095"
"G","10","D3078","D3000-D3095"
"H","10","D3079","D3000-D3095"
"A","11","D3080","D3000-D3095"
"B","11","D3081","D3000-D3095"
"C","11","D3082","D3000-D3095"
"D","11","D3083","D3000-D3095"
"E","11","D3084","D3000-D3095"
"F","11","D3085","D3000-D3095"
"G","11","D3086","D3000-D3095"
"H","11","D3087","D3000-D3095"
"A","12","D3088","D3000-D3095"
"B","12","D3089","D3000-D3095"
"C","12","D3090","D3000-D3095"
"D","12","D3091","D3000-D3095"
"E","12","D3092","D3000-D3095"
"F","12","D3093","D3000-D3095"
"G","12","D3094","D3000-D3095"
"H","12","D3095","D3000-D3095"
"A","1","D3096","D3096-D3191"
"B","1","D3097","D3096-D3191"
"C","1","D3098","D3096-D3191"
"D","1","D3099","D3096-D3191"
"E","1","D3100","D3096-D3191"
"F","1","D3101","D3096-D3191"
"G","1","D3102","D3096-D3191"
"H","1","D3103","D3096-D3191"
"A","2","D3104","D3096-D3191"
"B","2","D3105","D3096-D3191"
"C","2","D3106","D3096-D3191"
"D","2","D3107","D3096-D3191"
"E","2","D3108","D3096-D3191"
"F","2","D3109","D3096-D3191"
"G","2","D3110","D3096-D3191"
"H","2","D3111","D3096-D3191"
"A","3","D3112","D3096-D3191"
"B","3","D3113","D3096-D3191"
"C","3","D3114","D3096-D3191"
"D","3","D3115","D3096-D3191"
"E","3","D3116","D3096-D3191"
"F","3","D3117","D3096-D3191"
"G","3","D3118","D3096-D3191"
"H","3","D3119","D3096-D3191"
"A","4","D3120","D3096-D3191"
"B","4","D3121","D3096-D3191"
"C","4","D3122","D3096-D3191"
"D","4","D3123","D3096-D3191"
"E","4","D3124","D3096-D3191"
"F","4","D3125","D3096-D3191"
"G","4","D3126","D3096-D3191"
"H","4","D3127","D3096-D3191"
"A","5","D3128","D3096-D3191"
"B","5","D3129","D3096-D3191"
"C","5","D3130","D3096-D3191"
"D","5","D3131","D3096-D3191"
"E","5","D3132","D3096-D3191"
"F","5","D3133","D3096-D3191"
"G","5","D3134","D3096-D3191"
"H","5","D3135","D3096-D3191"
"A","6","D3136","D3096-D3191"
"B","6","D3137","D3096-D3191"
"C","6","D3138","D3096-D3191"
"D","6","D3139","D3096-D3191"
"E","6","D3140","D3096-D3191"
"F","6","D3141","D3096-D3191"
"G","6","D3142","D3096-D3191"
"H","6","D3143","D3096-D3191"
"A","7","D3144","D3096-D3191"
"B","7","D3145","D3096-D3191"
"C","7","D3146","D3096-D3191"
"D","7","D3147","D3096-D3191"
"E","7","D3148","D3096-D3191"
"F","7","D3149","D3096-D3191"
"G","7","D3150","D3096-D3191"
"H","7","D3151","D3096-D3191"
"A","8","D3152","D3096-D3191"
"B","8","D3153","D3096-D3191"
"C","8","D3154","D3096-D3191"
"D","8","D3155","D3096-D3191"
"E","8","D3156","D3096-D3191"
"F","8","D3157","D3096-D3191"
"G","8","D3158","D3096-D3191"
"H","8","D3159","D3096-D3191"
"A","9","D3160","D3096-D3191"
"B","9","D3161","D3096-D3191"
"C","9","D3162","D3096-D3191"
"D","9","D3163","D3096-D3191"
"E","9","D3164","D3096-D3191"
"F","9","D3165","D3096-D3191"
"G","9","D3166","D3096-D3191"
"H","9","D3167","D3096-D3191"
"A","10","D3168","D3096-D3191"
"B","10","D3169","D3096-D3191"
"C","10","D3170","D3096-D3191"
"D","10","D3171","D3096-D3191"
"E","10","D3172","D3096-D3191"
"F","10","D3173","D3096-D3191"
"G","10","D3174","D3096-D3191"
"H","10","D3175","D3096-D3191"
"A","11","D3176","D3096-D3191"
"B","11","D3177","D3096-D3191"
"C","11","D3178","D3096-D3191"
"D","11","D3179","D3096-D3191"
"E","11","D3180","D3096-D3191"
"F","11","D3181","D3096-D3191"
"G","11","D3182","D3096-D3191"
"H","11","D3183","D3096-D3191"
"A","12","D3184","D3096-D3191"
"B","12","D3185","D3096-D3191"
"C","12","D3186","D3096-D3191"
"D","12","D3187","D3096-D3191"
"E","12","D3188","D3096-D3191"
"F","12","D3189","D3096-D3191"
"G","12","D3190","D3096-D3191"
"H","12","D3191","D3096-D3191"
"A","1","D3192","D3192-NA"
"B","1","D3193","D3192-NA"
"C","1","D3194","D3192-NA"
"D","1","D3195","D3192-NA"
"E","1","D3196","D3192-NA"
"F","1","D3197","D3192-NA"
"G","1","D3198","D3192-NA"
"H","1","D3199","D3192-NA"
"A","2","D3200","D3192-NA"
"B","2","D3201","D3192-NA"
"C","2","D3202","D3192-NA"
"D","2","D3203","D3192-NA"
"E","2","D3204","D3192-NA"
"F","2","D3205","D3192-NA"
"G","2","D3206","D3192-NA"
"H","2","D3207","D3192-NA"
"A","3","D3208","D3192-NA"
"B","3","D3209","D3192-NA"
"C","3","D3210","D3192-NA"
"D","3","D3211","D3192-NA"
"E","3","D3212","D3192-NA"
"F","3","D3213","D3192-NA"
"G","3","D3214","D3192-NA"
"H","3","D3215","D3192-NA"
"A","4","D3216","D3192-NA"
"B","4","D3217","D3192-NA"
"C","4","D3218","D3192-NA"
"D","4","D3219","D3192-NA"
"E","4","D3220","D3192-NA"
"F","4","D3221","D3192-NA"
"G","4","D3222","D3192-NA"
"H","4","D3223","D3192-NA"
"A","5","D3224","D3192-NA"
"B","5","D3225","D3192-NA"
"C","5","D3226","D3192-NA"
"D","5","D3227","D3192-NA"
"E","5","D3228","D3192-NA"
"F","5","D3229","D3192-NA"
"G","5","D3230","D3192-NA"
"H","5","D3231","D3192-NA"
"A","6","D3232","D3192-NA"
"B","6","D3233","D3192-NA"
"C","6","D3234","D3192-NA"
"D","6","D3235","D3192-NA"
"E","6","D3236","D3192-NA"
"F","6","D3237","D3192-NA"
"G","6","D3238","D3192-NA"
"H","6","D3239","D3192-NA"
"A","7","D3240","D3192-NA"
"B","7","D3241","D3192-NA"
"C","7","D3242","D3192-NA"
"D","7","D3243","D3192-NA"
"E","7","D3244","D3192-NA"
"F","7","D3245","D3192-NA"
"G","7","D3246","D3192-NA"
